Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
1470,Stefan Lekovic,rs SRB,DF,Monza,it Serie A,20.0,2004.0,7,3,367,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,15,2,0.0,0.03,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,0,3,0,0.0,0.74,0.0,0.0,,15.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,162,188,86.2,2783,902,0,0.0,0.0,0.0,0,14,0,0,15,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,188,185,3,1,0,0,0,2,0,0,0,0,162,0,2,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,6,1.47,4,0,1,0,1,0,0,0.0,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,9,4,6,2,1,13,38.5,8,4,4,0,7,16,5,0,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,225,16,108,101,17,2,225,3,2,66.7,1,33.3,128,502,237,4,0,0,3,0,156,2,1815,rs SRB,DF,it Serie A,20.0,2004.0,7,367,52,10.7,4.1,3,90.0,3,4,24.0,9,0.14,1,15,-14,-3.43,-2.64,2.3,8.8,-6.6,-1.61,1470,rs SRB,DF,it Serie A,20.0,2004.0,4.1,0,0,0,5,3,0,0,7,4,0,0,1,18,6,6,50.0,,,,,,,,DF,1
1471,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,31.0,1993.0,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.0,0.08,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,0,2,0,0.0,0.23,0.0,0.0,,18.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,345,439,78.6,5873,1993,0,0.5,0.5,-0.5,8,31,2,2,35,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,439,348,89,10,0,1,16,79,0,0,0,0,345,2,6,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,16,1.86,11,3,0,1,0,1,1,0.12,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,15,12,12,3,0,17,52.9,8,7,2,5,9,24,29,2,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,521,32,157,258,108,4,521,14,6,42.9,8,57.1,245,1062,515,13,6,1,5,5,268,21,1816,es ESP,DF,es La Liga,31.0,1993.0,16,773,48,22.6,8.6,8,84.0,6,8,12.0,22,1.63,8,9,-1,-0.12,-1.0,9.4,9.5,0.0,-0.01,1471,es ESP,DF,es La Liga,31.0,1993.0,8.6,1,0,0,5,2,0,16,9,12,0,0,0,39,6,2,75.0,,,,,,,,DF,4
1476,Clément Lenglet,fr FRA,DF,Atlético Madrid,es La Liga,29.0,1995.0,23,23,1972,21.9,2,1,3,2,0,0,9,0,2.4,2.4,1.1,3.5,16,79,1,0.14,0.16,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,2,10,4,40.0,0.46,0.18,0.2,0.5,14.9,1,0,0,2.4,2.4,0.24,-0.4,-0.4,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,1193,1364,87.5,23967,9766,1,1.1,0.7,-0.1,5,74,0,0,79,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,1364,1318,45,35,0,13,4,3,0,0,0,0,1193,1,13,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,17,0.78,16,0,1,0,0,0,2,0.09,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,27,17,19,8,0,15,73.3,4,24,18,6,22,49,104,1,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,1583,229,834,695,58,17,1583,3,3,100.0,0,0.0,1065,5692,3593,16,16,0,8,3,1162,1,1823,fr FRA,DF,es La Liga,29.0,1995.0,23,1972,86,57.7,21.9,23,86.0,19,0,,10,2.39,42,18,24,1.1,0.23,41.3,17.3,24.0,1.09,1476,fr FRA,DF,es La Liga,29.0,1995.0,21.9,9,0,0,29,19,2,4,22,17,0,2,0,74,37,38,49.3,,,,,,,,DF,3
1479,Giovanni Leoni,it ITA,DF,Parma,it Serie A,17.0,2006.0,17,14,1199,13.3,1,0,1,1,0,0,3,1,0.1,0.1,0.0,0.1,0,21,5,0.08,0.01,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,1,2,1,50.0,0.15,0.08,0.5,1.0,9.6,0,0,0,0.1,0.1,0.07,0.9,0.9,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,562,641,87.7,10423,3033,0,0.0,0.1,0.0,1,21,0,0,21,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,641,592,48,27,0,3,3,18,0,0,0,0,562,1,4,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,3,0.23,3,0,0,0,0,0,0,0.0,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,14,6,10,4,0,10,50.0,5,20,11,9,15,29,63,1,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,774,92,412,338,27,5,774,3,3,100.0,0,0.0,449,1838,802,0,2,0,6,2,492,5,1829,it ITA,DF,it Serie A,17.0,2006.0,17,1199,71,35.1,13.3,14,74.0,6,3,53.0,17,0.88,15,19,-4,-0.3,0.1,12.9,14.8,-1.9,-0.14,1479,it ITA,DF,it Serie A,17.0,2006.0,13.3,3,1,0,11,9,0,3,15,6,0,0,0,34,17,10,63.0,,,,,,,,DF,4
1486,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,19.0,2004.0,28,21,1893,21.0,1,2,3,1,0,0,5,1,1.4,1.4,0.3,1.7,39,107,78,0.14,0.08,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,1,10,2,20.0,0.48,0.1,0.1,0.5,15.8,0,0,0,1.4,1.4,0.14,-0.4,-0.4,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,1201,1312,91.5,17279,3228,2,0.3,1.0,1.7,7,92,14,0,107,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,1312,1185,127,25,3,0,6,102,0,0,0,0,1201,0,22,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,31,1.47,30,0,0,0,1,0,3,0.14,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,30,19,13,12,5,21,61.9,8,28,7,21,13,43,45,1,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,1477,53,289,727,477,46,1477,21,9,42.9,11,52.4,865,4215,2155,39,41,8,20,19,1061,78,1838,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,28,1893,68,55.4,21.0,21,85.0,14,7,16.0,8,1.82,41,27,14,0.67,-0.16,37.0,27.2,9.8,0.46,1486,eng ENG,"DF,MF",eng Premier League,19.0,2004.0,21.0,5,1,1,12,34,0,6,13,19,0,0,0,95,6,14,30.0,,,,,,,,DF,0
1487,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,eng Premier League,23.0,2001.0,38,36,3093,34.4,1,3,4,1,0,0,7,0,3.1,3.1,3.2,6.3,98,98,156,0.12,0.18,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,1,28,14,50.0,0.81,0.41,0.04,0.07,20.2,1,0,0,3.1,3.1,0.11,-2.1,-2.1,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,982,1273,77.1,16310,5025,3,3.2,4.9,-0.2,26,69,47,18,98,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,1273,1112,153,8,5,9,78,139,5,2,0,0,982,8,29,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,71,2.07,56,0,5,3,6,1,8,0.23,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,49,27,26,16,7,50,62.0,19,28,10,18,21,70,76,3,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,1613,102,504,625,505,74,1613,101,41,40.6,50,49.5,868,6085,3211,98,69,35,51,20,966,156,1839,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,38,3093,81,90.4,34.4,36,85.0,26,2,17.0,0,1.47,58,49,9,0.26,0.26,53.3,50.0,3.3,0.1,1487,eng ENG,"DF,FW",eng Premier League,23.0,2001.0,34.4,7,0,0,18,31,4,78,21,27,1,0,0,146,27,35,43.5,,,,,,,,DF,0
1488,Myles Lewis-Skelly,eng ENG,DF,Arsenal,eng Premier League,17.0,2006.0,23,15,1369,15.2,1,0,1,1,0,0,3,2,0.2,0.2,0.4,0.6,37,71,37,0.07,0.04,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,1,3,1,33.3,0.2,0.07,0.33,1.0,14.7,0,0,0,0.2,0.2,0.05,0.8,0.8,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,708,776,91.2,10525,2307,0,0.4,0.5,-0.4,8,66,10,2,71,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,776,660,111,17,3,2,10,94,0,0,0,0,708,5,2,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,29,1.91,21,0,1,1,6,0,0,0.0,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,22,14,10,9,3,11,90.9,1,4,1,3,7,29,27,0,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,905,28,178,476,265,17,905,28,12,42.9,9,32.1,526,2692,1663,37,26,7,13,9,616,37,1840,eng ENG,DF,eng Premier League,17.0,2006.0,23,1369,60,40.0,15.2,15,80.0,7,8,20.0,9,1.96,26,16,10,0.66,-0.44,21.8,15.9,6.0,0.39,1488,eng ENG,DF,eng Premier League,17.0,2006.0,15.2,3,2,0,11,47,0,10,7,14,0,1,0,53,11,10,52.4,,,,,,,,DF,4
1491,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,28.0,1996.0,32,31,2770,30.8,1,0,1,1,0,0,5,0,0.5,0.5,0.8,1.2,44,138,9,0.03,0.04,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,1,8,1,12.5,0.26,0.03,0.13,1.0,13.8,0,0,0,0.5,0.5,0.06,0.5,0.5,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,1943,2253,86.2,37592,13902,0,0.8,1.0,-0.8,6,148,9,0,138,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,2253,2089,156,54,0,18,9,48,0,0,0,0,1943,8,12,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,26,0.84,20,4,0,0,1,1,2,0.06,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,22,13,12,10,0,31,48.4,16,31,20,11,36,58,124,3,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,2520,237,1182,1223,124,19,2520,10,4,40.0,5,50.0,1444,8922,4885,44,19,1,10,2,1712,9,1844,at AUT,DF,de Bundesliga,28.0,1996.0,32,2770,87,90.5,30.8,31,87.0,28,1,71.0,0,1.63,42,44,-2,-0.06,0.56,40.0,36.3,3.8,0.12,1491,at AUT,DF,de Bundesliga,28.0,1996.0,30.8,5,0,0,22,19,3,9,36,13,0,0,0,113,57,36,61.3,,,,,,,,DF,2
1492,Matthijs de Ligt,nl NED,DF,Manchester Utd,eng Premier League,24.0,1999.0,29,25,2123,23.6,2,0,2,2,0,0,3,0,2.5,2.5,0.3,2.8,7,55,6,0.08,0.12,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,2,18,9,50.0,0.76,0.38,0.11,0.22,7.9,0,0,0,2.5,2.5,0.14,-0.5,-0.5,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,1241,1380,89.9,21810,5955,0,0.3,0.3,-0.3,6,63,2,1,55,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,1380,1350,27,19,0,9,6,1,0,0,0,0,1241,3,11,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,14,0.59,12,0,0,2,0,0,1,0.04,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,30,22,17,12,1,32,71.9,9,29,21,8,33,63,96,0,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,1608,184,828,731,56,29,1608,4,2,50.0,2,50.0,1078,4744,2225,7,3,0,5,3,1158,6,1845,nl NED,DF,eng Premier League,24.0,1999.0,29,2123,73,62.1,23.6,25,82.0,16,4,19.0,1,1.28,32,36,-4,-0.17,0.25,30.2,37.4,-7.2,-0.3,1492,nl NED,DF,eng Premier League,24.0,1999.0,23.6,3,0,0,16,12,2,6,33,22,0,2,0,68,58,29,66.7,,,,,,,,DF,3
1493,Pedro Lima,br BRA,DF,Wolves,eng Premier League,18.0,2006.0,3,1,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,4,11,0.0,0.16,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,28,38,73.7,457,188,0,0.1,0.1,-0.1,2,2,3,2,4,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,38,31,7,0,0,0,5,7,0,0,0,0,28,0,2,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,4,5.14,2,0,0,0,0,2,0,0.0,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,1,0,0,0,1,3,33.3,2,0,0,0,2,3,5,0,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,48,0,9,12,28,3,48,3,1,33.3,2,66.7,22,120,83,4,3,1,1,0,30,11,1846,br BRA,DF,eng Premier League,18.0,2006.0,3,70,23,2.0,0.8,1,58.0,0,2,6.0,18,1.0,0,2,-2,-2.57,-2.22,1.4,0.7,0.7,0.9,1493,br BRA,DF,eng Premier League,18.0,2006.0,0.8,0,0,0,1,1,1,5,2,0,0,0,0,3,0,3,0.0,,,,,,,,DF,1
1494,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,30.0,1994.0,16,6,704,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,26,4,0.0,0.01,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,362,386,93.8,6074,1912,0,0.1,0.1,-0.1,3,17,2,1,26,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,386,376,10,4,1,0,1,5,0,0,0,0,362,0,1,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,4,0.51,4,0,0,0,0,0,0,0.0,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,7,2,5,1,1,4,75.0,1,6,4,2,8,15,36,2,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,452,60,243,187,24,3,452,0,0,,0,,263,1171,553,5,4,0,1,1,313,4,1847,se SWE,DF,eng Premier League,30.0,1994.0,16,704,44,20.6,7.8,6,88.0,5,10,18.0,7,1.25,10,9,1,0.13,0.49,11.7,8.5,3.2,0.41,1494,se SWE,DF,eng Premier League,30.0,1994.0,7.8,1,0,0,8,1,0,1,8,2,0,0,0,29,17,15,53.1,,,,,,,,DF,4
1498,Pol Lirola,es ESP,DF,Marseille,fr Ligue 1,26.0,1997.0,19,5,680,7.6,1,2,3,1,0,0,1,1,0.6,0.6,0.7,1.3,12,21,40,0.4,0.17,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,1,6,1,16.7,0.79,0.13,0.17,1.0,17.0,0,0,0,0.6,0.6,0.1,0.4,0.4,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,330,397,83.1,4737,940,2,0.7,0.7,1.3,8,15,4,1,21,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,397,351,45,3,1,0,14,42,0,0,0,0,330,1,13,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,16,2.12,13,2,0,1,0,0,2,0.26,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,13,9,5,8,0,13,38.5,8,7,2,5,4,17,12,0,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,460,18,118,214,131,14,460,3,1,33.3,2,66.7,248,1070,518,12,7,4,6,4,305,40,1851,es ESP,DF,fr Ligue 1,26.0,1997.0,19,680,36,22.2,7.6,5,64.0,0,14,26.0,8,1.68,23,14,9,1.19,0.51,18.7,13.6,5.2,0.68,1498,es ESP,DF,fr Ligue 1,26.0,1997.0,7.6,1,1,0,9,9,0,14,4,9,0,0,1,29,4,7,36.4,,,,,,,,DF,1
1500,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,21.0,2002.0,37,32,2840,31.6,0,1,1,0,0,0,1,0,0.3,0.3,2.6,2.9,83,158,119,0.03,0.09,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,0,6,2,33.3,0.19,0.06,0.0,0.0,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,1403,1643,85.4,20773,6686,1,2.6,2.7,-1.6,25,108,28,6,158,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,1643,1387,251,17,1,1,52,233,1,0,0,0,1403,5,27,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,45,1.43,43,0,0,1,1,0,2,0.06,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,54,36,35,15,4,59,54.2,27,37,11,26,23,77,108,1,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,1964,119,619,894,482,41,1964,56,25,44.6,23,41.1,1023,6333,3316,83,42,13,32,39,1144,119,1853,eng ENG,DF,eng Premier League,21.0,2002.0,37,2840,77,83.0,31.6,32,85.0,25,5,26.0,0,1.7,58,40,18,0.57,0.1,52.1,37.3,14.8,0.47,1500,eng ENG,DF,eng Premier League,21.0,2002.0,31.6,1,0,0,6,35,2,52,23,36,0,0,0,189,27,35,43.5,,,,,,,,DF,3
1503,Diego Llorente,es ESP,DF,Betis,es La Liga,30.0,1993.0,30,29,2519,28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.06,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,2,11,4,36.4,0.39,0.14,0.18,0.5,11.3,0,0,0,1.5,1.5,0.14,0.5,0.5,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,1383,1595,86.7,27425,8921,0,0.3,0.4,-0.3,6,68,3,0,81,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,1595,1533,59,53,0,11,1,5,0,0,0,0,1383,3,9,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,15,0.54,12,0,0,1,1,1,2,0.07,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,36,20,23,12,1,38,65.8,13,29,20,9,43,79,154,1,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,1915,235,1048,825,48,22,1915,9,6,66.7,2,22.2,1127,5465,3118,7,8,1,11,4,1243,3,1856,es ESP,DF,es La Liga,30.0,1993.0,30,2519,84,73.7,28.0,29,86.0,26,1,12.0,1,1.6,36,32,4,0.14,-0.16,42.6,33.8,8.8,0.31,1503,es ESP,DF,es La Liga,30.0,1993.0,28.0,4,0,0,20,23,0,1,43,20,0,1,1,93,77,45,63.1,,,,,,,,DF,3
1504,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,es La Liga,29.0,1995.0,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.8,0.8,4.3,5.1,82,111,151,0.21,0.18,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,2,16,5,31.3,0.57,0.18,0.13,0.4,19.2,0,0,0,0.8,0.8,0.05,1.2,1.2,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,1337,1563,85.5,20093,5694,4,4.3,3.1,-0.3,28,90,26,14,111,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,1563,1371,183,13,1,2,62,170,0,0,0,0,1337,9,34,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,56,2.01,50,2,1,2,1,0,12,0.43,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,69,52,38,27,4,55,65.5,19,32,7,25,27,96,51,1,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,1808,78,546,791,487,58,1808,30,14,46.7,13,43.3,1116,5470,3070,82,51,15,29,9,1217,151,1857,es ESP,"DF,MF",es La Liga,29.0,1995.0,33,2513,76,73.5,27.9,28,85.0,22,5,29.0,0,2.0,53,25,28,1.0,0.01,46.9,24.3,22.6,0.81,1504,es ESP,"DF,MF",es La Liga,29.0,1995.0,27.9,0,1,0,23,25,4,62,27,52,1,0,0,131,15,15,50.0,,,,,,,,DF,3
1505,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,29.0,1995.0,31,31,2768,30.8,2,1,3,2,0,0,5,0,1.2,1.2,0.9,2.0,13,99,7,0.1,0.07,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,2,11,2,18.2,0.36,0.07,0.18,1.0,12.8,0,0,0,1.2,1.2,0.11,0.8,0.8,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,1317,1511,87.2,25779,9345,1,0.9,0.5,0.1,5,88,5,1,99,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,1511,1464,42,34,0,6,3,4,0,0,0,0,1317,5,10,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,21,0.68,17,0,0,4,0,0,3,0.1,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,68,43,52,16,0,53,71.7,15,33,21,12,34,102,192,0,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,1885,267,1018,818,58,21,1885,7,4,57.1,3,42.9,1028,4501,2369,13,10,0,13,3,1240,7,1858,fr FRA,DF,fr Ligue 1,29.0,1995.0,31,2768,89,90.5,30.8,31,89.0,29,0,,1,1.0,36,64,-28,-0.91,0.01,38.2,57.9,-19.7,-0.64,1505,fr FRA,DF,fr Ligue 1,29.0,1995.0,30.8,5,0,0,31,7,2,3,34,43,0,2,0,100,64,34,65.3,,,,,,,,DF,3
1509,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,22.0,2002.0,2,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.02,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,0,1,0,0.0,0.93,0.0,0.0,,18.1,0,0,0,0.0,0.0,0.03,0.0,0.0,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,37,42,88.1,605,214,0,0.0,0.0,0.0,0,2,0,0,2,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,42,35,7,0,0,0,1,7,0,0,0,0,37,0,3,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,1,0.93,1,0,0,0,0,0,0,0.0,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,2,2,1,1,0,1,100.0,0,3,2,1,1,3,3,0,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,56,5,20,27,9,1,56,1,1,100.0,0,0.0,27,164,59,1,0,0,3,1,30,2,1862,fr FRA,DF,fr Ligue 1,22.0,2002.0,2,97,49,3.2,1.1,1,78.0,0,1,19.0,1,1.5,0,4,-4,-3.71,-3.62,0.8,4.2,-3.3,-3.1,1509,fr FRA,DF,fr Ligue 1,22.0,2002.0,1.1,1,0,0,1,0,0,1,1,2,0,1,0,2,1,0,100.0,,,,,,,,DF,1
