Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos
37,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,27.0,1997.0,14,9,724,8.0,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,8,33,17,0.0,0.09,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,0,10,5,50.0,1.24,0.62,0.0,0.0,22.0,1,0,0,0.4,0.4,0.04,-0.4,-0.4,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,366,419,87.4,6537,1452,0,0.4,0.6,-0.4,8,41,5,2,33,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,419,393,24,13,1,5,14,0,8,2,4,0,366,2,4,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,18,2.23,15,2,0,0,0,1,0,0.0,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,18,13,8,7,3,14,71.4,4,4,1,3,7,25,6,0,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,485,11,74,302,114,10,485,6,3,50.0,2,33.3,291,1201,508,8,12,2,5,7,346,17,47,ch SUI,MF,it Serie A,27.0,1997.0,14,724,52,21.2,8.0,9,66.0,2,5,26.0,10,1.36,6,12,-6,-0.75,-1.28,6.0,9.4,-3.5,-0.43,37,ch SUI,MF,it Serie A,27.0,1997.0,8.0,2,0,0,16,16,0,14,7,13,0,0,0,35,5,9,35.7,,,,,,,,MF
41,Asher Agbinone,eng ENG,MF,Crystal Palace,eng Premier League,18.0,2005.0,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,0,1,0.0,0.79,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,0,1,0,0.0,15.0,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.02,0.0,0.0,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,2,3,66.7,32,0,0,0.0,0.0,0.0,1,0,0,0,0,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,1,15.0,1,0,0,0,0,0,0,0.0,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,2,1,0,2,0,0,,0,0,0,0,0,2,0,0,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,8,0,0,2,6,0,8,2,0,0.0,1,50.0,5,53,23,2,0,0,0,1,5,1,51,eng ENG,MF,eng Premier League,18.0,2005.0,2,6,3,0.2,0.1,0,,0,2,3.0,10,0.0,0,0,0,0.0,0.0,0.1,0.0,0.1,1.71,41,eng ENG,MF,eng Premier League,18.0,2005.0,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,,,,,,,,MF
44,Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,22.0,2002.0,35,24,2114,23.5,1,3,4,1,0,0,5,1,0.9,0.9,2.5,3.3,29,135,23,0.17,0.14,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,1,10,2,20.0,0.43,0.09,0.1,0.5,15.0,0,0,0,0.9,0.9,0.09,0.1,0.1,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,1007,1236,81.5,15958,5460,3,2.5,1.6,0.5,27,126,19,3,135,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,1236,1190,38,32,6,9,18,6,0,0,0,0,1007,8,16,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,60,2.55,57,0,1,1,0,1,5,0.21,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,70,32,23,37,10,39,69.2,12,30,11,19,41,111,42,0,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,1481,65,386,867,248,19,1481,30,22,73.3,7,23.3,689,3227,1597,29,23,2,26,13,928,23,54,fr FRA,MF,es La Liga,22.0,2002.0,35,2114,60,61.8,23.5,24,84.0,14,11,10.0,1,1.09,26,39,-13,-0.55,-0.55,25.7,31.4,-5.8,-0.24,44,fr FRA,MF,es La Liga,22.0,2002.0,23.5,5,1,0,49,6,2,18,41,32,0,1,0,136,42,40,51.2,,,,,,,,MF
46,Álvaro Aguado,es ESP,MF,Espanyol,es La Liga,28.0,1996.0,16,4,443,4.9,0,1,1,0,0,0,3,0,0.6,0.6,0.6,1.2,15,37,4,0.2,0.24,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,0,10,1,10.0,2.03,0.2,0.0,0.0,23.0,1,0,0,0.6,0.6,0.06,-0.6,-0.6,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,193,248,77.8,3748,1187,1,0.6,0.4,0.4,4,31,8,3,37,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,248,230,17,10,1,3,12,3,3,1,1,0,193,1,5,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,16,3.25,13,1,1,1,0,0,1,0.2,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,5,2,3,2,0,9,33.3,6,7,1,6,4,9,5,1,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,303,7,68,161,78,6,303,8,5,62.5,2,25.0,175,1443,753,15,10,4,9,4,189,4,57,es ESP,MF,es La Liga,28.0,1996.0,16,443,28,13.0,4.9,4,71.0,0,12,13.0,20,0.94,6,7,-1,-0.2,0.1,6.0,8.3,-2.4,-0.48,46,es ESP,MF,es La Liga,28.0,1996.0,4.9,3,0,0,5,8,0,12,4,2,0,0,0,37,3,2,60.0,,,,,,,,MF
50,Naouirou Ahamada,fr FRA,"MF,FW",Rennes,fr Ligue 1,22.0,2002.0,3,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.03,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,0,1,0,0.0,1.55,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,17,22,77.3,266,33,0,0.0,0.0,0.0,0,2,0,0,1,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,22,22,0,0,0,0,1,0,0,0,0,0,17,0,0,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,2,3.1,2,0,0,0,0,0,0,0.0,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,31,1,12,16,3,0,31,1,0,0.0,1,100.0,16,131,55,2,1,0,1,1,17,1,64,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,3,58,19,1.9,0.6,0,,0,3,19.0,10,1.0,1,2,-1,-1.55,-1.61,0.5,1.9,-1.4,-2.19,50,fr FRA,"MF,FW",fr Ligue 1,22.0,2002.0,0.6,0,0,0,1,0,0,1,2,0,0,0,0,7,0,1,0.0,,,,,,,,MF
53,Jean-Eudes Aholou,ci CIV,MF,Angers,fr Ligue 1,30.0,1994.0,26,26,1959,21.8,2,0,2,2,0,0,7,0,1.8,1.8,1.0,2.8,15,68,16,0.09,0.13,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,2,27,7,25.9,1.24,0.32,0.07,0.29,18.2,0,0,0,1.8,1.8,0.07,0.2,0.2,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,644,764,84.3,10183,2687,0,1.0,0.7,-1.0,10,46,7,0,68,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,764,753,9,9,2,2,2,0,0,0,0,0,644,2,9,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,33,1.52,21,0,2,4,3,3,1,0.05,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,56,36,26,20,10,48,45.8,26,34,14,20,33,89,32,0,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,1032,45,259,615,167,34,1032,28,12,42.9,12,42.9,495,2116,987,15,8,2,32,15,615,16,67,ci CIV,MF,fr Ligue 1,30.0,1994.0,26,1959,75,64.0,21.8,26,75.0,7,0,,1,1.12,18,31,-13,-0.6,0.06,21.4,34.5,-13.1,-0.6,53,ci CIV,MF,fr Ligue 1,30.0,1994.0,21.8,7,0,0,50,25,1,2,33,36,0,0,0,100,38,23,62.3,,,,,,,,MF
65,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,20.0,2004.0,11,7,584,6.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,30,12,64,0.15,0.23,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,1,17,6,35.3,2.62,0.92,0.06,0.17,23.3,0,0,0,0.6,0.6,0.03,0.4,0.4,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,136,185,73.5,2161,534,0,1.0,1.7,-1.0,9,5,8,2,12,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,185,177,7,2,1,2,18,2,3,2,0,0,136,1,7,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,29,4.38,17,0,5,1,6,0,1,0.15,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,12,7,4,4,4,12,50.0,6,8,0,8,3,15,13,0,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,293,8,44,89,163,29,293,43,19,44.2,17,39.5,200,1310,759,30,18,20,15,10,209,64,84,ma MAR,"MF,FW",es La Liga,20.0,2004.0,11,584,53,17.1,6.5,7,69.0,0,4,25.0,1,1.91,8,7,1,0.15,-0.45,8.7,6.1,2.6,0.4,65,ma MAR,"MF,FW",es La Liga,20.0,2004.0,6.5,1,0,0,9,21,1,18,3,7,0,0,0,30,6,6,50.0,,,,,,,,MF
68,Paul Akouokou,ci CIV,MF,Lyon,fr Ligue 1,26.0,1997.0,2,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,10,15,66.7,218,58,0,0.0,0.0,0.0,0,0,0,0,1,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,15,15,0,0,0,0,0,0,0,0,0,0,10,0,1,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,1,0,0,1,0,0,,0,0,0,0,1,2,0,1,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,18,2,5,13,0,0,18,0,0,,0,,14,38,10,0,0,0,1,0,14,0,88,ci CIV,MF,fr Ligue 1,26.0,1997.0,2,19,10,0.6,0.2,0,,0,2,10.0,10,1.5,0,0,0,0.0,-0.56,0.0,0.9,-0.9,-4.06,68,ci CIV,MF,fr Ligue 1,26.0,1997.0,0.2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,MF
70,Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,it Serie A,31.0,1992.0,14,12,966,10.7,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.6,21,19,22,0.0,0.05,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,0,4,2,50.0,0.37,0.19,0.0,0.0,18.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,275,346,79.5,4054,1322,0,0.2,0.2,-0.2,3,19,2,1,19,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,346,327,17,4,0,1,6,13,0,0,0,0,275,2,13,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,12,1.12,8,0,1,1,1,1,1,0.09,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,30,18,15,14,1,21,42.9,12,19,6,13,13,43,16,1,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,505,29,157,258,99,7,505,38,12,31.6,19,50.0,306,1832,818,21,15,2,24,2,290,22,90,ci CIV,MF,it Serie A,31.0,1992.0,14,966,69,28.2,10.7,12,78.0,5,2,18.0,0,0.5,7,24,-17,-1.58,-0.7,8.0,17.8,-9.8,-0.91,70,ci CIV,MF,it Serie A,31.0,1992.0,10.7,4,0,0,24,18,0,6,13,18,0,0,0,54,11,15,42.3,,,,,,,,MF
75,Ibrahim Alani,ng NGA,MF,Valladolid,es La Liga,18.0,2006.0,3,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,0.0,0.01,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,0,1,0,0.0,0.56,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,71,85,83.5,1385,298,0,0.0,0.0,0.0,0,7,0,0,5,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,85,82,2,0,0,1,0,1,0,0,0,0,71,1,0,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,0,0.0,0,0,0,0,0,0,0,0.0,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,12,7,8,4,0,6,66.7,2,3,1,2,1,13,1,0,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,113,8,36,74,4,0,113,1,1,100.0,0,0.0,54,305,130,2,0,0,1,2,65,1,96,ng NGA,MF,es La Liga,18.0,2006.0,3,160,53,4.7,1.8,1,90.0,1,2,35.0,0,0.0,0,4,-4,-2.25,-0.59,1.9,2.9,-1.1,-0.6,75,ng NGA,MF,es La Liga,18.0,2006.0,1.8,0,0,0,2,5,0,0,1,7,0,0,0,13,3,1,75.0,,,,,,,,MF
78,Carlos Alcaraz,ar ARG,MF,Southampton,eng Premier League,21.0,2002.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,6,1,0.0,1.48,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,0,1,1,100.0,9.0,9.0,0.0,0.0,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,13,13,100.0,221,66,0,0.1,0.0,-0.1,1,4,1,1,6,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,13,11,2,0,0,0,1,1,1,0,0,0,13,0,0,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,1,9.0,1,0,0,0,0,0,0,0.0,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,17,0,1,8,9,2,17,2,0,0.0,2,100.0,12,112,98,4,1,0,0,0,12,1,99,ar ARG,MF,eng Premier League,21.0,2002.0,1,10,10,0.3,0.1,0,,0,1,10.0,0,0.0,0,0,0,0.0,1.58,0.3,0.0,0.3,2.92,78,ar ARG,MF,eng Premier League,21.0,2002.0,0.1,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,,,,,,,,MF
81,Carles Aleñá,es ESP,"MF,FW",Getafe,es La Liga,26.0,1998.0,10,5,452,5.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,3,12,10,0.0,0.2,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,13.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,93,117,79.5,1504,299,0,0.1,0.1,-0.1,3,9,3,1,12,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,117,105,12,6,0,0,6,1,1,1,0,0,93,0,1,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,8,1.6,7,0,0,0,1,0,0,0.0,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,6,3,2,3,1,13,30.8,9,9,1,8,0,6,7,0,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,163,5,26,84,56,10,163,4,3,75.0,1,25.0,88,427,169,3,2,1,3,6,98,10,104,es ESP,"MF,FW",es La Liga,26.0,1998.0,10,452,45,13.2,5.0,5,67.0,0,5,23.0,7,0.8,2,4,-2,-0.4,-0.31,4.0,7.7,-3.7,-0.74,81,es ESP,"MF,FW",es La Liga,26.0,1998.0,5.0,1,0,0,8,11,2,6,0,3,0,0,0,12,10,9,52.6,,,,,,,,MF
82,Carles Aleñá,es ESP,"MF,FW",Alavés,es La Liga,26.0,1998.0,14,13,1090,12.1,0,2,2,0,0,0,1,0,0.7,0.7,1.3,2.0,18,58,43,0.17,0.17,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,0,15,4,26.7,1.24,0.33,0.0,0.0,19.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,359,472,76.1,5385,1500,2,1.3,1.3,0.7,19,35,14,2,58,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,472,450,22,8,6,0,31,2,11,5,5,0,359,0,21,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,44,3.64,27,7,3,3,4,0,4,0.33,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,19,12,6,7,6,17,41.2,10,11,0,11,2,21,4,0,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,590,2,63,290,243,22,590,24,12,50.0,5,20.8,330,1428,671,18,25,2,23,14,409,43,105,es ESP,"MF,FW",es La Liga,26.0,1998.0,14,1090,78,31.9,12.1,13,82.0,5,1,18.0,1,1.29,11,12,-1,-0.08,0.27,16.4,14.8,1.5,0.13,82,es ESP,"MF,FW",es La Liga,26.0,1998.0,12.1,1,0,0,11,24,0,31,2,12,0,0,0,47,9,6,60.0,,,,,,,,MF
91,Dele Alli,eng ENG,MF,Como,it Serie A,28.0,1996.0,1,0,9,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,3,3,100.0,21,4,0,0.0,0.0,0.0,0,0,0,0,0,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,4,0,0,2,2,0,4,0,0,,0,,3,7,4,0,0,0,1,0,4,1,117,eng ENG,MF,it Serie A,28.0,1996.0,1,9,9,0.3,0.1,0,,0,1,9.0,9,0.0,0,0,0,0.0,0.08,0.0,0.4,-0.4,-3.88,91,eng ENG,MF,it Serie A,28.0,1996.0,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,MF
92,Thiago Almada,ar ARG,"MF,FW",Lyon,fr Ligue 1,23.0,2001.0,16,9,951,10.6,1,4,5,1,0,0,3,0,2.0,2.0,2.6,4.6,38,97,50,0.47,0.44,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,1,23,5,21.7,2.18,0.47,0.04,0.2,20.5,1,0,0,2.0,2.0,0.09,-1.0,-1.0,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,635,748,84.9,10034,2735,4,2.6,2.4,1.4,22,58,20,2,97,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,748,668,71,28,5,8,47,6,35,20,7,0,635,9,6,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,52,4.92,39,8,1,3,1,0,11,1.04,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,14,8,7,5,2,21,33.3,14,2,0,2,7,21,6,3,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,831,19,136,382,318,31,831,14,8,57.1,5,35.7,568,2957,1483,38,34,10,17,9,652,50,118,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,16,951,59,31.1,10.6,9,88.0,5,7,23.0,1,1.75,27,15,12,1.14,0.84,24.0,12.0,11.9,1.13,92,ar ARG,"MF,FW",fr Ligue 1,23.0,2001.0,10.6,3,0,0,10,8,1,47,7,8,1,0,0,56,1,2,33.3,,,,,,,,MF
93,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,es La Liga,24.0,2000.0,34,24,1977,22.0,0,4,4,0,0,0,2,0,1.2,1.2,3.2,4.4,45,142,77,0.18,0.2,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,0,18,5,27.8,0.82,0.23,0.0,0.0,24.1,2,0,0,1.2,1.2,0.07,-1.2,-1.2,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,798,947,84.3,13067,3738,4,3.2,4.9,0.8,43,96,24,5,142,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,947,854,85,27,7,7,67,10,34,8,18,0,798,8,17,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,86,3.92,54,17,1,3,9,2,6,0.27,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,48,32,18,21,9,39,35.9,25,21,3,18,8,56,14,1,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,1162,15,150,596,428,43,1162,54,22,40.7,22,40.7,676,3596,1810,45,48,11,37,38,836,77,120,pt POR,"MF,FW",es La Liga,24.0,2000.0,34,1977,58,57.8,22.0,24,73.0,4,10,21.0,2,1.32,27,29,-2,-0.09,0.41,25.5,29.9,-4.4,-0.2,93,pt POR,"MF,FW",es La Liga,24.0,2000.0,22.0,2,0,0,28,38,2,67,8,32,0,0,0,89,5,15,25.0,,,,,,,,MF
100,Sergi Altimira,es ESP,MF,Betis,es La Liga,22.0,2001.0,32,22,1972,21.9,0,1,1,0,0,0,4,0,1.7,1.6,1.7,3.3,25,99,30,0.05,0.16,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,0,21,4,19.0,0.96,0.18,0.0,0.0,21.2,0,0,0,1.7,1.6,0.08,-1.7,-1.6,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,1123,1258,89.3,18063,4176,1,1.7,1.2,-0.7,22,91,13,0,99,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,1258,1231,26,22,4,16,5,3,0,0,0,0,1123,1,17,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,52,2.37,40,0,3,2,1,6,1,0.05,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,61,37,17,38,6,60,60.0,24,28,1,27,24,85,43,3,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,1521,53,321,940,272,18,1521,24,16,66.7,7,29.2,908,3871,1635,25,14,1,27,21,1064,30,127,es ESP,MF,es La Liga,22.0,2001.0,32,1972,62,57.7,21.9,22,77.0,9,10,27.0,6,1.63,32,33,-1,-0.05,-0.54,33.4,28.9,4.5,0.21,100,es ESP,MF,es La Liga,22.0,2001.0,21.9,4,0,0,35,33,0,5,24,37,1,0,0,117,11,22,33.3,,,,,,,,MF
102,Edson Álvarez,mx MEX,MF,West Ham,eng Premier League,26.0,1997.0,28,20,1772,19.7,0,1,1,0,0,0,9,1,0.4,0.4,0.8,1.2,24,85,18,0.05,0.06,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,0,12,1,8.3,0.61,0.05,0.0,0.0,26.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,861,1003,85.8,14393,4200,1,0.8,0.9,0.2,12,92,12,3,85,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,1003,980,16,12,3,12,6,3,0,0,0,0,861,7,10,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,28,1.42,24,0,2,1,1,0,2,0.1,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,50,27,27,15,8,35,48.6,18,23,8,15,18,68,46,1,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,1239,67,361,693,194,12,1239,33,14,42.4,14,42.4,687,3783,1714,24,22,2,27,15,830,18,130,mx MEX,MF,eng Premier League,26.0,1997.0,28,1772,63,51.8,19.7,20,76.0,4,8,32.0,2,1.25,19,29,-10,-0.51,-0.18,23.5,29.7,-6.2,-0.32,102,mx MEX,MF,eng Premier League,26.0,1997.0,19.7,9,1,1,42,18,4,6,18,27,0,0,0,88,30,23,56.6,,,,,,,,MF
